C:\Users\yujin\cnn-project\.venv\Scripts\python.exe C:\Users\yujin\cnn-project\mobile-net-tensorflow\tensorflow_train_model.py
TensorFlow version: 2.11.0
Available GPU Devices: []
Starting training...
WARNING:tensorflow:`input_shape` is undefined or non-square, or `rows` is not in [96, 128, 160, 192, 224]. Weights for input shape (224, 224) will be loaded as the default.
WARNING:tensorflow:The following Variables were used in a Lambda layer's call (tf.linalg.matmul), but are not present in its tracked objects:   <tf.Variable 'Variable:0' shape=(1280, 128) dtype=float32>. This is a strong indication that the Lambda layer should be rewritten as a subclassed Layer.
WARNING:tensorflow:The following Variables were used in a Lambda layer's call (tf.nn.bias_add), but are not present in its tracked objects:   <tf.Variable 'Variable:0' shape=(128,) dtype=float32>. This is a strong indication that the Lambda layer should be rewritten as a subclassed Layer.
WARNING:tensorflow:The following Variables were used in a Lambda layer's call (tf.linalg.matmul_1), but are not present in its tracked objects:   <tf.Variable 'Variable:0' shape=(128, 101) dtype=float32>. This is a strong indication that the Lambda layer should be rewritten as a subclassed Layer.
WARNING:tensorflow:The following Variables were used in a Lambda layer's call (tf.nn.bias_add_1), but are not present in its tracked objects:   <tf.Variable 'Variable:0' shape=(101,) dtype=float32>. This is a strong indication that the Lambda layer should be rewritten as a subclassed Layer.
WARNING:tensorflow:From C:\Users\yujin\cnn-project\.venv\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\liveness.py:83: Analyzer.lamba_check (from tensorflow.python.autograph.pyct.static_analysis.liveness) is deprecated and will be removed after 2023-09-23.
Instructions for updating:
Lambda fuctions will be no more assumed to be used in the statement where they are used, or at least in the same block. https://github.com/tensorflow/tensorflow/issues/56089
Epoch 1, Step 1030, Loss: 16.1181, Elapsed time: 2625.04s, Remaining time: 3404.15s
Epoch 1, Step 1040, Loss: 16.1181, Elapsed time: 2653.58s, Remaining time: 3382.61s
Epoch 1, Step 1050, Loss: 16.1181, Elapsed time: 2681.34s, Remaining time: 3359.97s
Epoch 1, Step 1060, Loss: 16.1181, Elapsed time: 2708.04s, Remaining time: 3335.91s
Epoch 1, Step 1070, Loss: 16.1181, Elapsed time: 2734.68s, Remaining time: 3311.75s
Epoch 1, Step 1080, Loss: 16.1181, Elapsed time: 2761.78s, Remaining time: 3288.08s
Epoch 1, Step 1090, Loss: 15.6144, Elapsed time: 2789.40s, Remaining time: 3264.95s
Epoch 1, Step 1100, Loss: 15.6187, Elapsed time: 2818.43s, Remaining time: 3243.36s
Epoch 1, Step 1110, Loss: 15.6144, Elapsed time: 2845.66s, Remaining time: 3219.62s
Epoch 1, Step 1120, Loss: 16.1181, Elapsed time: 2871.72s, Remaining time: 3194.50s
Epoch 1, Step 1130, Loss: 16.1181, Elapsed time: 2898.22s, Remaining time: 3169.85s
Epoch 1, Step 1140, Loss: 16.1181, Elapsed time: 2924.99s, Remaining time: 3145.45s
Epoch 1, Step 1150, Loss: 16.1181, Elapsed time: 2952.04s, Remaining time: 3121.31s
Epoch 1, Step 1160, Loss: 15.2914, Elapsed time: 2979.67s, Remaining time: 3097.72s
Epoch 1, Step 1170, Loss: 15.1107, Elapsed time: 3007.80s, Remaining time: 3074.58s
Epoch 1, Step 1180, Loss: 16.1181, Elapsed time: 3035.73s, Remaining time: 3051.15s
