Epoch,Step,Loss,Accuracy,Validation Accuracy
6,1570,1.9150,0.3125,19:45:36
6,1580,1.7713,0.2188,18:09:04
6,1590,2.0145,0.4062,17:06:08
6,1600,1.9309,0.2812,18:52:31
6,1610,2.0100,0.4688,18:18:06
6,1620,2.2442,0.5312,19:12:57
6,1630,1.7361,0.3750,19:10:04
6,1640,2.3057,0.3125,18:08:58
6,1650,2.3241,0.3125,18:53:28
6,1660,2.2425,0.3750,17:38:20
6,1670,2.1344,0.4062,18:00:02
6,1680,2.0514,0.3750,18:23:30
6,1690,2.1976,0.3125,19:04:07
6,1700,1.9915,0.2188,19:34:52
6,1710,2.1026,0.3125,18:56:51
6,1720,2.4632,0.3438,17:37:23
6,1730,2.2523,0.1250,18:34:51
6,1740,2.0499,0.5000,18:42:11
6,1750,1.9434,0.2812,19:56:04
6,1760,1.8633,0.5000,18:20:57
6,1770,2.0462,0.4375,18:52:53
6,1780,2.0544,0.4062,18:44:39
6,1790,2.6667,0.1250,18:30:48
6,1800,1.7981,0.4062,20:46:23
6,1810,2.4484,0.3125,22:16:25
6,1820,2.1825,0.2188,19:54:21
6,1830,2.4542,0.2500,00:13:26
6,1840,2.4695,0.1250,19:11:45
6,1850,1.5997,0.4062,20:08:52
6,1860,2.0688,0.2812,19:45:53
6,1870,1.9490,0.3438,20:13:44
6,1880,2.5481,0.2500,19:50:52
6,1890,2.2311,0.1562,20:05:22
6,1900,2.4408,0.1875,19:35:57
6,1910,2.1639,0.3750,19:05:41
6,1920,2.4552,0.3438,04:49:00
6,1930,2.4280,0.3438,18:00:55
6,1940,1.8894,0.2812,21:42:41
6,1950,1.9218,0.3750,17:27:44
6,1960,1.7633,0.4375,16:38:00
6,1970,2.0711,0.4688,16:03:02
6,1980,1.8592,0.4062,17:31:03
6,1990,1.7858,0.4062,17:49:23
6,2000,1.9407,0.3438,19:05:13
6,2010,2.2153,0.4688,18:55:28
6,2020,2.3746,0.2812,18:31:29
6,2030,2.2378,0.3125,19:44:41
6,2040,1.8833,0.4688,19:12:46
6,2050,1.9624,0.4375,18:29:43
6,2060,2.2903,0.4062,20:15:58
6,2070,1.8737,0.4062,18:18:38
6,2080,1.8388,0.4062,18:34:47
6,2090,2.0476,0.4688,17:48:07
6,2100,1.8299,0.4375,19:04:59
6,2110,1.7937,0.3438,20:08:00
6,2120,2.2255,0.2500,18:56:28
6,2130,2.3202,0.2188,18:32:53
6,2140,2.4459,0.3125,17:56:20
6,2150,2.3623,0.2188,20:23:20
6,2160,2.2127,0.3125,18:55:21
6,2170,2.6662,0.3125,17:39:09
6,2180,2.2934,0.4375,17:39:13
6,2190,2.6994,0.2812,20:03:34
6,2200,2.4606,0.3125,16:38:56
6,2210,2.2939,0.3750,18:09:53
6,2220,2.5375,0.3125,17:34:15
6,2230,2.6251,0.2188,19:16:40
6,2240,2.6012,0.2500,18:31:47
6,2250,2.8374,0.1250,18:44:22
6,2260,2.2090,0.3750,19:17:44
6,2270,2.2690,0.3438,18:19:18
6,2280,2.6144,0.2188,19:22:35
6,2290,2.1482,0.2812,18:51:25
6,2300,2.4075,0.4062,20:53:42
6,2310,2.4507,0.2812,17:18:03
6,2320,2.5698,0.2500,16:55:03
6,2330,2.4475,0.2812,17:31:00
6,2340,2.3408,0.2812,18:06:51
6,2350,1.7706,0.3750,18:00:25
6,2360,1.6356,0.4375,18:21:13
Epoch 6, Average Loss: 2.2208, Validation Accuracy: 0.0119
7,0,4.8419,0.0000,20:27:01
7,10,3.3046,0.0312,16:35:10
7,20,2.2234,0.2812,16:26:40
7,30,2.2176,0.3750,16:03:41
7,40,1.9413,0.3125,15:54:40
7,50,1.9821,0.5000,16:29:41
7,60,1.7846,0.4062,16:05:07
7,70,2.0178,0.3438,16:07:21
7,80,2.2945,0.1875,15:11:21
7,90,2.1229,0.3750,15:13:06
7,100,2.3389,0.2500,18:07:35
7,110,2.2435,0.1250,18:15:58
7,120,2.3081,0.2812,18:50:18
7,130,1.9617,0.2812,19:03:12
7,140,1.7828,0.4375,15:49:05
7,150,1.6215,0.4062,17:24:27
7,160,2.3481,0.3125,18:04:23
7,170,2.5390,0.3125,00:02:35
7,180,2.2930,0.2188,18:49:21
7,190,2.0334,0.4062,21:14:55
7,200,1.9820,0.3750,19:01:48
7,210,1.9619,0.4062,17:04:31
7,220,2.0061,0.2812,18:30:19
7,230,2.0199,0.3750,19:25:25
7,240,2.4071,0.2812,20:08:50
7,250,1.9766,0.2812,18:01:21
7,260,2.1724,0.4062,19:12:51
7,270,1.9639,0.2500,17:52:45
7,280,2.0502,0.3438,18:26:33
7,290,2.1939,0.4062,19:05:49
7,300,2.4055,0.2188,19:29:13
7,310,2.1273,0.2812,19:53:58
7,320,1.8086,0.4062,20:28:53
7,330,2.5521,0.3750,18:55:26
7,340,2.2064,0.3125,18:45:05
7,350,1.8634,0.4688,19:12:12
7,360,2.5307,0.2188,20:02:49
7,370,2.3036,0.2812,21:08:58
7,380,2.3184,0.3125,19:38:03
7,390,2.3413,0.1562,21:12:54
7,400,2.4461,0.2188,20:06:00
7,410,2.2348,0.2500,19:02:09
7,420,2.0670,0.3438,17:22:28
7,430,2.2599,0.3438,16:28:21
7,440,1.8370,0.2812,16:56:11
7,450,2.5765,0.2500,20:04:15
7,460,2.0966,0.3125,16:03:18
7,470,2.0477,0.4375,15:18:10
7,480,1.8002,0.4062,17:54:27
7,490,1.8532,0.4688,20:32:49
7,500,2.3527,0.3125,16:16:18
7,510,2.2657,0.3125,18:23:50
7,520,2.1676,0.3125,21:36:08
7,530,2.0992,0.3125,17:21:40
7,540,2.4378,0.1562,19:44:55
7,550,2.2435,0.2188,03:02:19
7,560,1.9845,0.3750,19:36:35
7,570,2.4381,0.2500,17:42:16
7,580,1.9767,0.3750,18:45:09
7,590,2.0522,0.2812,19:29:51
7,600,2.2545,0.1562,17:46:42
7,610,2.0886,0.2500,19:18:53
7,620,2.2435,0.2812,20:05:44
7,630,2.1820,0.1875,19:47:52
7,640,2.1265,0.3125,18:08:15
7,650,2.1583,0.2500,20:04:38
7,660,2.1795,0.3750,20:33:31
7,670,2.2100,0.2812,19:43:34
7,680,2.4426,0.2188,18:52:47
7,690,2.4640,0.3125,18:42:45
7,700,2.1858,0.1250,18:27:47
7,710,2.3378,0.2812,22:48:03
7,720,2.1588,0.2500,19:38:33
7,730,2.1831,0.4062,19:54:54
7,740,2.0104,0.2812,18:48:11
7,750,1.8048,0.4375,18:57:38
7,760,2.0076,0.4062,18:57:08
7,770,1.7229,0.4688,19:26:29
7,780,2.3792,0.3125,19:15:35
7,790,1.6963,0.3750,19:00:19
7,800,2.1792,0.3750,17:39:39
7,810,2.1049,0.3438,18:59:07
7,820,1.8288,0.3750,18:53:30
7,830,2.1838,0.2500,19:22:34
7,840,1.9389,0.4375,19:11:07
7,850,2.1134,0.2500,21:21:54
7,860,1.7588,0.3125,15:40:05
7,870,2.3592,0.1875,18:17:18
7,880,2.3464,0.3125,18:32:05
7,890,2.2568,0.4375,19:02:25
7,900,2.0333,0.2500,18:16:46
7,910,2.3369,0.3125,23:03:29
7,920,2.5740,0.2188,20:30:48
7,930,2.1592,0.4375,19:57:19
7,940,2.1858,0.2812,19:24:39
7,950,2.0244,0.2812,18:10:19
7,960,2.2715,0.2500,18:53:50
7,970,2.3969,0.2500,17:34:52
7,980,2.2285,0.1875,17:14:55
7,990,2.2113,0.3438,17:15:15
7,1000,1.8756,0.2500,17:35:39
7,1010,2.2475,0.2188,16:58:20
7,1020,1.9960,0.2500,18:19:00
7,1030,1.7149,0.5625,17:20:45
7,1040,2.4993,0.2188,16:37:30
7,1050,1.5193,0.5625,16:58:54
7,1060,2.3051,0.3125,15:32:26
7,1070,1.7392,0.4375,18:41:38
7,1080,2.3909,0.3750,17:42:40
7,1090,1.9131,0.4062,18:44:28
7,1100,1.8335,0.3438,17:54:31
7,1110,1.5086,0.4688,17:56:39
7,1120,2.0902,0.3438,18:40:33
7,1130,2.0387,0.3750,17:37:10
7,1140,1.7020,0.4375,17:27:36
7,1150,2.1651,0.4375,19:44:01
7,1160,2.1497,0.3438,19:16:21
7,1170,1.8889,0.5000,17:51:54
7,1180,1.9669,0.4062,17:54:32
7,1190,1.9383,0.3125,17:59:35
7,1200,2.2824,0.3125,17:24:31
7,1210,1.9478,0.2812,18:57:59
7,1220,2.2498,0.3438,17:50:38
7,1230,2.4170,0.1875,19:09:50
7,1240,2.3735,0.0625,18:47:46
7,1250,2.2169,0.2188,17:15:32
7,1260,2.1878,0.1250,17:47:56
7,1270,2.0998,0.1875,15:07:53
7,1280,2.2007,0.1562,15:15:15
7,1290,2.4701,0.2188,16:22:54
7,1300,2.4664,0.2812,15:03:36
7,1310,2.6266,0.1875,17:25:28
7,1320,1.9848,0.3750,18:21:00
7,1330,2.1208,0.2812,15:33:57
7,1340,2.4481,0.2500,16:43:23
7,1350,1.8753,0.3125,15:32:59
7,1360,2.2803,0.3438,17:03:03
7,1370,1.7025,0.3438,18:26:18
7,1380,1.9890,0.4375,17:30:24
7,1390,1.9555,0.4375,14:52:21
7,1400,1.9509,0.2812,16:27:40
7,1410,2.4970,0.2812,17:31:47
7,1420,1.9925,0.2812,17:44:26
7,1430,2.7045,0.3125,17:33:55
7,1440,2.0878,0.3125,18:41:53
7,1450,2.4315,0.2812,17:05:21
7,1460,1.9478,0.4062,17:58:13
7,1470,2.1124,0.2812,17:03:26
7,1480,1.7006,0.5000,18:00:41
7,1490,2.1837,0.3438,17:02:59
7,1500,1.8657,0.3438,18:20:54
7,1510,2.0977,0.3438,18:19:35
7,1520,2.0412,0.3438,18:27:23
7,1530,2.1323,0.3438,17:26:03
7,1540,1.6489,0.4062,17:19:19
7,1550,2.5216,0.2812,17:05:40
7,1560,2.1363,0.2188,17:26:14
7,1570,1.8416,0.4062,18:10:20
7,1580,2.4526,0.3438,17:21:13
7,1590,2.1801,0.2500,17:51:19
7,1600,2.3372,0.1875,17:48:14
7,1610,2.1032,0.4688,17:20:28
7,1620,1.7776,0.5312,17:21:06
7,1630,2.1735,0.2188,17:05:44
7,1640,2.5958,0.2812,19:31:34
7,1650,2.6831,0.2500,18:04:40
7,1660,2.5807,0.2188,16:56:37
7,1670,2.3096,0.2500,17:29:08
7,1680,2.0660,0.2812,18:00:17
7,1690,1.9669,0.3125,19:02:34
7,1700,2.1812,0.2500,18:23:43
7,1710,1.8247,0.3438,16:54:06
7,1720,2.3454,0.1875,17:20:28
7,1730,1.9141,0.3438,20:06:17
7,1740,1.9216,0.3750,15:14:03
7,1750,1.4014,0.5312,16:47:34
7,1760,2.0008,0.4688,15:30:02
7,1770,2.0572,0.3125,15:19:10
7,1780,1.7997,0.4688,16:30:12
7,1790,1.8328,0.3750,17:06:46
7,1800,1.8434,0.3125,18:03:46
7,1810,2.0395,0.3750,17:13:56
7,1820,2.1711,0.1562,17:19:24
7,1830,2.2982,0.2188,19:13:24
7,1840,1.9325,0.4375,18:57:22
7,1850,2.2013,0.2500,16:44:16
7,1860,2.1960,0.2188,16:51:19
7,1870,2.1346,0.1875,17:20:56
7,1880,2.5587,0.1250,16:04:11
7,1890,2.2788,0.2500,16:56:41
7,1900,2.1740,0.3750,17:34:25
7,1910,2.0881,0.4062,18:59:04
7,1920,2.3420,0.2500,19:01:04
7,1930,2.4491,0.2812,17:11:58
7,1940,1.5614,0.4375,18:03:12
7,1950,2.2741,0.4062,16:49:29
7,1960,1.6766,0.4688,18:01:56
7,1970,2.2052,0.3125,17:26:58
7,1980,1.8210,0.2812,18:34:50
7,1990,2.2793,0.3750,18:24:48
7,2000,1.9262,0.3750,18:54:22
7,2010,1.8887,0.5312,15:20:13
7,2020,2.1739,0.2812,16:03:44
7,2030,2.2941,0.2188,18:03:16
7,2040,1.8775,0.3750,17:15:11
7,2050,2.0641,0.3125,14:47:20
7,2060,1.8002,0.5000,16:56:20
7,2070,1.9262,0.3750,16:52:59
7,2080,2.2549,0.3125,17:37:14
7,2090,1.6647,0.4688,16:35:23
7,2100,2.2197,0.3125,16:41:38
7,2110,2.2441,0.3750,17:35:05
7,2120,1.7129,0.4062,18:43:06
7,2130,2.0941,0.4062,17:30:10
7,2140,2.3663,0.2500,18:29:34
7,2150,1.8031,0.4062,17:50:31
7,2160,2.4218,0.2500,18:14:14
7,2170,2.7818,0.1562,17:44:19
7,2180,2.4856,0.3750,17:41:51
7,2190,2.2391,0.2500,17:40:11
7,2200,1.9691,0.3438,17:01:37
7,2210,2.5000,0.1875,18:08:26
7,2220,2.2862,0.2500,16:21:04
7,2230,2.4639,0.3438,17:40:27
7,2240,2.4100,0.2188,16:15:18
7,2250,2.1630,0.2188,16:09:15
7,2260,2.2935,0.3125,16:19:46
7,2270,2.4555,0.2812,18:20:28
7,2280,2.5729,0.2812,17:29:49
7,2290,2.2567,0.3125,17:18:19
7,2300,2.4989,0.1875,16:10:12
7,2310,2.5242,0.2500,16:13:01
7,2320,2.4154,0.2812,17:03:14
7,2330,2.3079,0.2188,19:02:44
7,2340,2.0239,0.2812,20:09:37
7,2350,1.7491,0.4688,17:20:49
7,2360,1.6231,0.6562,17:23:33
Epoch 7, Average Loss: 2.1274, Validation Accuracy: 0.0116
8,0,4.9067,0.0000,00:35:38
8,10,3.1818,0.0938,18:25:15
8,20,1.8300,0.4688,21:13:41
8,30,1.9248,0.3750,18:29:06
8,40,1.9078,0.4062,18:15:06
8,50,1.8469,0.4688,15:56:36
8,60,1.3844,0.5000,20:28:26
8,70,2.2690,0.0938,18:16:12
8,80,2.1812,0.3125,21:54:03
8,90,2.2769,0.1562,17:56:48
8,100,2.3637,0.2188,15:21:40
8,110,2.1345,0.3125,17:28:56
8,120,1.9865,0.3750,16:24:09
8,130,1.7926,0.3750,16:24:24
8,140,2.2715,0.3438,17:15:49
8,150,1.9656,0.3750,20:15:06
8,160,2.2092,0.4062,17:00:56
8,170,1.9707,0.4375,16:31:23
8,180,2.1826,0.1875,15:54:26
8,190,2.1922,0.3125,17:07:56
8,200,2.3036,0.2812,17:09:09
8,210,2.4009,0.0312,16:08:21
8,220,1.8091,0.4375,17:37:45
8,230,1.8149,0.5000,19:03:19
8,240,2.2831,0.2812,18:23:22
8,250,1.6948,0.3125,15:31:10
8,260,1.8741,0.5312,15:24:39
8,270,1.9751,0.2188,16:21:44
8,280,2.1013,0.2188,16:36:18
8,290,1.9391,0.3438,16:06:38
8,300,1.6935,0.4375,17:16:55
8,310,2.5815,0.2500,18:21:07
8,320,2.3796,0.0938,15:54:16
8,330,2.3577,0.2812,16:06:26
8,340,1.8088,0.4375,17:05:05
8,350,2.4791,0.1875,17:42:29
8,360,1.8104,0.4062,16:25:25
8,370,1.9998,0.2812,17:14:49
8,380,2.3872,0.3125,18:29:12
8,390,2.1146,0.2812,16:28:47
8,400,1.8417,0.2812,15:59:50
8,410,1.5517,0.4688,17:23:54
8,420,1.8830,0.4688,17:32:38
8,430,2.3005,0.1875,17:35:58
8,440,2.0773,0.3125,16:24:25
8,450,2.4291,0.2188,16:01:52
8,460,2.0826,0.2500,15:58:14
8,470,1.7215,0.3438,16:57:04
8,480,2.1950,0.2188,14:56:15
8,490,1.8470,0.5938,15:43:33
8,500,2.0090,0.5625,16:24:11
8,510,2.2129,0.3438,15:01:22
8,520,2.6485,0.2500,17:15:48
8,530,1.8553,0.3750,16:19:53
8,540,2.2661,0.2812,17:12:47
8,550,1.9580,0.2812,19:20:37
8,560,1.6177,0.4688,14:08:52
8,570,2.0455,0.3438,13:28:07
8,580,2.2072,0.3750,16:42:25
8,590,2.3143,0.3438,16:25:38
8,600,2.2473,0.2188,18:11:25
8,610,2.3109,0.1875,22:51:29
8,620,2.4540,0.3438,16:09:20
8,630,2.2734,0.3750,16:00:13
8,640,2.5678,0.2500,18:49:26
8,650,2.0605,0.2188,20:24:55
8,660,2.3232,0.2500,17:42:45
8,670,1.8546,0.2812,17:13:09
8,680,1.9494,0.3750,17:09:02
8,690,2.5343,0.3125,17:24:20
8,700,2.1442,0.2812,17:53:39
8,710,2.2680,0.3438,18:03:34
8,720,2.3793,0.1875,22:36:39
8,730,2.2875,0.1562,03:47:22
8,740,2.1960,0.3125,18:21:35
8,750,1.7848,0.5312,16:02:38
8,760,1.7399,0.5312,17:23:22
8,770,1.7785,0.4375,14:54:53
8,780,2.0979,0.4062,16:02:58
8,790,1.9136,0.3750,13:44:36
8,800,2.5369,0.2500,15:06:33
8,810,2.2157,0.1875,16:03:28
8,820,2.1512,0.2812,17:11:44
8,830,1.9919,0.3438,16:07:31
8,840,1.5426,0.3750,16:48:07
8,850,2.0543,0.3125,17:12:43
8,860,2.1128,0.2500,16:52:12
8,870,2.0292,0.2500,17:43:34
8,880,2.0467,0.2500,17:13:50
8,890,2.1010,0.5000,17:03:40
8,900,2.3362,0.2188,18:27:50
8,910,1.6714,0.4688,18:45:05
8,920,2.2183,0.2812,19:20:41
8,930,2.0377,0.4062,17:26:42
8,940,2.9800,0.2188,17:20:36
8,950,2.4557,0.2188,17:03:15
8,960,1.8888,0.3750,16:50:33
8,970,2.4982,0.3125,15:47:21
8,980,2.5577,0.2500,17:06:27
8,990,1.9780,0.4062,16:16:32
8,1000,1.9281,0.3125,16:00:45
8,1010,1.6072,0.5000,17:47:49
8,1020,2.1680,0.2812,16:11:20
8,1030,1.9506,0.4688,16:03:36
8,1040,2.1087,0.2812,16:32:53
8,1050,1.8402,0.2500,16:10:29
8,1060,2.2191,0.3125,16:11:38
8,1070,1.7742,0.4688,17:27:02
8,1080,2.0959,0.3750,16:15:17
8,1090,2.0309,0.2188,15:17:00
8,1100,1.7853,0.4062,18:10:17
8,1110,2.1232,0.2500,16:33:48
8,1120,1.5255,0.4375,17:23:03
8,1130,1.6391,0.5000,17:03:46
8,1140,1.7581,0.5000,16:38:29
8,1150,2.3771,0.3750,17:55:56
8,1160,2.2238,0.3125,17:35:31
8,1170,2.0396,0.4375,16:58:19
8,1180,2.2481,0.2188,15:46:34
8,1190,1.9837,0.3750,14:43:05
8,1200,2.2539,0.2812,19:17:39
8,1210,1.8350,0.2812,17:40:35
8,1220,2.2229,0.3125,16:14:55
8,1230,2.7054,0.1875,16:09:13
8,1240,2.2767,0.2500,17:53:10
8,1250,1.8092,0.3750,15:44:35
8,1260,1.7559,0.4375,16:37:04
8,1270,1.7162,0.4688,15:26:44
8,1280,2.1868,0.2188,15:43:08
8,1290,2.0600,0.3125,17:43:14
8,1300,2.2277,0.2500,18:11:14
8,1310,2.1786,0.1562,18:53:19
8,1320,2.7717,0.1250,18:25:38
8,1330,1.9921,0.2812,16:55:03
8,1340,1.9866,0.4062,15:43:32
8,1350,1.9765,0.2812,17:40:54
8,1360,2.0052,0.4375,18:53:37
8,1370,1.8048,0.4062,16:53:06
8,1380,1.9762,0.3125,14:25:38
8,1390,2.0791,0.3125,15:38:16
8,1400,1.7828,0.2812,16:22:18
8,1410,1.9700,0.3438,15:40:04
8,1420,2.0626,0.3438,12:47:49
8,1430,2.1861,0.2500,15:36:28
8,1440,2.0608,0.2188,15:04:45
8,1450,1.9060,0.4375,14:17:48
8,1460,1.8323,0.3438,16:39:41
8,1470,1.9017,0.3125,16:12:34
8,1480,2.4020,0.2500,15:14:30
8,1490,1.9968,0.2188,15:27:07
8,1500,1.9646,0.3750,15:12:12
8,1510,2.2037,0.2500,16:16:53
8,1520,2.1133,0.3125,13:49:49
8,1530,1.8462,0.4062,15:21:57
8,1540,1.6316,0.4062,17:48:03
8,1550,1.9389,0.3438,15:12:59
8,1560,1.6624,0.3438,16:08:00
8,1570,2.2638,0.3438,15:05:14
8,1580,1.6504,0.4375,15:07:10
8,1590,1.5469,0.5625,17:15:04
8,1600,1.9672,0.4062,17:02:02
8,1610,1.7803,0.6250,14:34:18
8,1620,1.7494,0.5312,13:46:06
8,1630,1.7668,0.5000,16:33:22
8,1640,1.8359,0.4375,18:07:26
8,1650,2.3469,0.3125,14:16:40
8,1660,1.7425,0.5312,13:33:32
8,1670,2.2357,0.5000,16:19:30
8,1680,2.0014,0.3125,14:26:24
8,1690,2.0978,0.4375,15:50:18
8,1700,1.8965,0.2812,16:13:33
8,1710,2.0433,0.3125,15:19:16
8,1720,2.2423,0.2812,14:55:11
8,1730,2.1553,0.2812,15:11:57
8,1740,1.7493,0.3438,17:03:31
8,1750,1.6789,0.5938,14:12:14
8,1760,2.0270,0.3750,13:00:19
8,1770,2.3294,0.3750,14:16:32
8,1780,2.1268,0.3750,14:04:26
8,1790,2.2137,0.3125,14:20:44
8,1800,1.8596,0.4062,13:05:47
8,1810,1.9919,0.4062,12:59:35
8,1820,1.8966,0.3750,13:00:43
8,1830,1.7465,0.3125,14:23:13
8,1840,2.3629,0.2188,12:54:58
8,1850,2.1779,0.2812,16:53:56
8,1860,1.7927,0.4375,16:13:07
8,1870,2.0321,0.2188,15:32:36
8,1880,2.2926,0.3438,17:09:06
8,1890,1.9126,0.2812,15:04:45
8,1900,2.3440,0.2500,15:13:59
8,1910,1.5832,0.2500,15:31:06
8,1920,1.5994,0.4375,15:15:37
8,1930,2.2495,0.2188,15:35:04
8,1940,2.0420,0.3438,15:14:36
8,1950,2.0762,0.4688,16:04:49
8,1960,1.8400,0.4062,16:01:56
8,1970,1.7460,0.4688,16:01:08
8,1980,1.8001,0.4062,20:38:57
8,1990,1.9371,0.4062,15:16:07
8,2000,1.5987,0.5000,13:21:13
8,2010,2.4271,0.2500,15:51:31
8,2020,2.2180,0.2500,15:29:07
8,2030,1.9825,0.2500,17:20:03
8,2040,1.5377,0.5312,14:59:06
8,2050,1.7147,0.5625,14:41:04
8,2060,1.9216,0.5000,14:35:18
8,2070,1.8109,0.3438,14:53:54
8,2080,1.9372,0.3438,15:22:34
8,2090,1.5244,0.5625,14:26:11
8,2100,1.9499,0.4375,14:28:23
8,2110,2.0779,0.3125,14:29:30
8,2120,1.9868,0.2500,14:28:51
8,2130,1.9797,0.4375,14:16:26
8,2140,2.1939,0.3438,14:31:49
8,2150,2.0388,0.3438,14:27:07
8,2160,2.5641,0.4375,14:45:03
8,2170,1.9198,0.4062,14:08:35
8,2180,1.9958,0.4062,14:25:44
8,2190,2.1629,0.2812,18:03:47
8,2200,1.8411,0.4062,15:10:13
8,2210,2.2135,0.2500,16:51:40
8,2220,2.2211,0.2188,15:40:47
8,2230,2.4791,0.2812,18:02:50
8,2240,2.1664,0.2500,16:52:51
8,2250,2.1765,0.3438,16:45:42
8,2260,2.2389,0.3438,15:14:11
8,2270,2.2135,0.4375,16:07:10
8,2280,2.7539,0.1562,13:58:21
8,2290,2.1783,0.3125,17:20:22
8,2300,2.5515,0.2500,14:53:57
8,2310,1.8542,0.3438,14:10:14
8,2320,2.2976,0.2812,14:34:34
8,2330,2.0740,0.2188,16:44:41
8,2340,1.9574,0.3125,13:41:06
8,2350,1.9612,0.3438,16:19:33
8,2360,1.3217,0.5625,13:56:06
Epoch 8, Average Loss: 2.0543, Validation Accuracy: 0.0128
9,0,4.6919,0.0000,20:00:11
9,10,2.6901,0.1562,15:00:31
9,20,1.8359,0.5000,14:47:24
9,30,1.3436,0.5312,16:04:19
9,40,1.5242,0.5000,14:53:45
9,50,2.3096,0.2812,15:54:06
9,60,1.5359,0.4688,14:46:04
9,70,2.0058,0.3438,14:41:20
9,80,2.0612,0.2500,15:54:48
9,90,1.8644,0.3125,16:08:38
9,100,2.0573,0.1562,15:23:37
9,110,2.0905,0.2188,13:54:50
9,120,1.6523,0.5000,14:25:25
9,130,2.0586,0.2500,16:18:23
9,140,2.1805,0.3750,15:57:47
9,150,1.3581,0.7500,16:33:08
9,160,1.9093,0.4375,14:07:55
9,170,2.0646,0.3438,12:45:29
9,180,1.4223,0.4375,13:39:29
9,190,2.2724,0.3438,14:43:24
9,200,1.7346,0.3125,14:53:24
9,210,2.1517,0.3125,15:11:59
9,220,2.4946,0.3750,16:51:44
9,230,1.8423,0.4062,14:45:56
9,240,2.3111,0.2500,15:09:10
9,250,1.7728,0.2812,16:07:13
9,260,2.1518,0.3750,12:46:48
9,270,1.4963,0.4062,15:24:13
9,280,2.0871,0.3750,15:55:29
9,290,2.0240,0.3750,14:54:16
9,300,1.8477,0.4375,19:36:53
9,310,1.8296,0.4062,15:50:11
9,320,1.9011,0.3125,15:06:06
9,330,1.7877,0.4062,16:34:00
9,340,2.1376,0.2812,15:37:43
9,350,2.2749,0.3125,15:46:26
9,360,2.1631,0.2500,16:45:57
9,370,2.0390,0.2500,15:44:47
9,380,2.2027,0.2812,15:59:01
9,390,2.0876,0.2188,15:52:11
9,400,2.1200,0.2812,12:48:03
9,410,2.0270,0.3438,13:26:17
9,420,1.8663,0.4062,13:36:56
9,430,1.7516,0.5000,15:43:20
9,440,2.0053,0.3750,13:45:48
9,450,2.2382,0.2812,14:43:15
9,460,1.6892,0.5000,21:05:48
9,470,1.6849,0.5000,15:16:43
9,480,1.9742,0.3750,16:13:38
9,490,1.7977,0.5312,14:07:27
9,500,1.7745,0.5625,19:48:13
9,510,2.2111,0.2500,15:14:55
9,520,2.3233,0.2500,17:54:33
9,530,2.1643,0.1875,18:07:07
9,540,2.0925,0.3438,14:49:21
9,550,1.8924,0.2812,14:08:00
9,560,1.8805,0.3750,14:12:51
9,570,2.2253,0.3125,12:30:40
9,580,2.0186,0.3438,14:08:00
9,590,2.0383,0.4375,15:10:11
9,600,1.8954,0.3438,15:27:46
9,610,1.9889,0.3125,17:38:08
9,620,2.2131,0.3438,15:23:49
9,630,2.1979,0.2500,13:52:46
9,640,2.3985,0.2812,15:50:40
9,650,1.9526,0.2500,14:09:26
9,660,2.0930,0.4375,14:07:33
9,670,2.4373,0.2500,16:27:38
9,680,2.4277,0.3438,01:03:04
9,690,1.8257,0.4375,15:55:56
9,700,2.4220,0.2500,17:09:53
9,710,2.4343,0.2812,16:38:22
9,720,2.0574,0.1875,15:04:31
9,730,2.7918,0.1875,14:38:11
9,740,1.8808,0.3125,19:44:22
9,750,1.5808,0.5000,14:52:26
9,760,1.3919,0.5625,14:05:12
9,770,2.1508,0.3125,13:41:00
9,780,1.4817,0.5312,14:18:05
9,790,1.5523,0.5938,16:26:41
9,800,1.8527,0.4062,13:40:21
9,810,1.5349,0.5000,12:42:18
9,820,1.7399,0.4062,13:33:27
9,830,1.8157,0.4375,15:38:31
9,840,1.7596,0.2812,15:07:14
9,850,2.2161,0.3438,13:46:41
9,860,2.3323,0.1875,15:09:46
9,870,2.0754,0.2500,15:28:20
9,880,1.7254,0.4688,13:34:43
9,890,2.3307,0.3750,13:05:51
9,900,2.0639,0.3125,13:55:47
9,910,1.7516,0.5000,15:37:09
9,920,1.9338,0.2812,17:04:53
9,930,1.5868,0.5000,15:08:43
9,940,2.4210,0.2500,14:02:21
9,950,2.1227,0.2812,14:21:26
9,960,2.1785,0.3438,15:00:48
9,970,1.7342,0.3750,15:48:23
9,980,1.9154,0.3750,13:28:54
9,990,2.2390,0.4375,15:45:53
9,1000,2.0739,0.1875,14:24:06
9,1010,1.9624,0.3750,14:02:57
9,1020,1.7845,0.3750,13:35:31
9,1030,1.8624,0.4062,11:47:59
9,1040,1.8592,0.4688,12:27:17
9,1050,1.9885,0.3438,21:57:19
9,1060,2.1045,0.3750,13:02:58
9,1070,2.0011,0.2812,14:36:53
9,1080,1.8115,0.5625,13:28:01
9,1090,1.8418,0.3438,14:05:17
9,1100,2.0227,0.3438,14:03:34
9,1110,1.7581,0.4688,17:01:13
9,1120,1.9680,0.4688,13:46:47
9,1130,1.8028,0.4375,14:13:43
9,1140,1.7553,0.4375,14:52:50
9,1150,1.8397,0.5000,12:14:47
9,1160,1.6667,0.4375,14:45:04
9,1170,1.9433,0.3750,13:53:11
9,1180,2.0436,0.2812,13:40:38
9,1190,1.5846,0.3438,15:47:10
